customer_id,customer_name,gender,age,city,state,signup_date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Purchase_Status
C4099,Akash Singh,Female,58,Aurangabad,Maharashtra,2025-04-12,31,2,40599.68,4,1,1,411,6,New Customers,Purchased
C4100,Karan Srivastava,Female,45,Pune,Maharashtra,2023-12-31,46,5,67485.52,4,3,2,432,9,Potential Loyalists,Purchased
C4101,Divya Kapoor,Male,61,Patna,Bihar,2023-08-18,,,,,,,,,No Purchase,No Purchase
C4102,Nisha Bansal,Male,38,Aurangabad,Maharashtra,2025-03-20,61,17,777722.08,3,5,5,355,13,Loyal Customers,Purchased
C4103,Meera Srivastava,Female,54,Gaya,Bihar,2025-07-05,71,10,187136.81,3,4,3,343,10,Loyal Customers,Purchased
C4104,Mohit Bansal,Male,25,Kolkata,West Bengal,2024-11-03,15,8,491247.41,5,4,5,545,14,Champions,Purchased
C4105,Yash Jain,Female,57,Jaipur,Rajasthan,2023-03-22,148,3,90870.18000000001,2,2,2,222,6,Hibernating,Purchased
C4106,Shivam Kumar,Male,47,Kota,Rajasthan,2024-10-19,62,9,276097.32,3,4,4,344,11,Loyal Customers,Purchased
C4107,Priya Agarwal,Male,19,Delhi,Delhi,2025-10-03,279,4,47753.54,1,2,1,121,4,Hibernating,Purchased
C4108,Tanya Tiwari,Female,51,Jaipur,Rajasthan,2025-01-21,1,14,390901.46,5,5,4,554,14,Champions,Purchased
C4109,Vikas Tiwari,Male,41,Thane,Maharashtra,2023-10-18,1,4,74385.48000000001,5,2,2,522,9,New Customers,Purchased
C4110,Aditya Bansal,Female,18,Indore,Madhya Pradesh,2024-12-08,95,20,625060.36,3,5,5,355,13,Loyal Customers,Purchased
C4111,Sakshi Verma,Male,58,New Delhi,Delhi,2023-09-30,,,,,,,,,No Purchase,No Purchase
C4112,Vivek Gupta,Male,43,Nagpur,Maharashtra,2025-08-15,7,8,257264.08,5,4,4,544,13,Champions,Purchased
C4113,Deepak Srivastava,Female,47,Siliguri,West Bengal,2025-07-15,34,14,507220.08999999997,4,5,5,455,14,Champions,Purchased
C4114,Ananya Kumar,Male,45,Kota,Rajasthan,2024-09-14,241,3,96341.44,1,2,2,122,5,Hibernating,Purchased
C4115,Rahul Mehta,Female,22,Mangaluru,Karnataka,2023-05-29,57,4,89998.29000000001,4,2,2,422,8,New Customers,Purchased
C4116,Aditi Agarwal,Female,33,Ahmedabad,Gujarat,2024-03-15,275,3,103391.2,1,2,2,122,5,Hibernating,Purchased
C4117,Isha Mishra,Female,51,Varanasi,Uttar Pradesh,2023-05-13,20,9,266018.22000000003,5,4,4,544,13,Champions,Purchased
C4118,Deepak Malhotra,Male,34,Kota,Rajasthan,2025-04-18,85,2,1854.9399999999998,3,1,1,311,5,Potential Loyalists,Purchased
C4119,Pooja Chauhan,Male,60,Nashik,Maharashtra,2025-01-15,180,3,75581.57,2,2,2,222,6,Hibernating,Purchased
C4120,Aarav Bansal,Male,33,Pune,Maharashtra,2025-07-26,13,18,440108.29,5,5,5,555,15,Champions,Purchased
C4121,Rakesh Patel,Female,40,Mumbai,Maharashtra,2025-04-11,128,2,107001.68000000001,2,1,2,212,5,Hibernating,Purchased
C4122,Shreya Jain,Male,39,New Delhi,Delhi,2025-10-22,263,1,16821.079999999998,1,1,1,111,3,Hibernating,Purchased
C4123,Sakshi Tiwari,Male,18,New Delhi,Delhi,2023-11-03,153,3,566011.19,2,2,5,225,9,At Risk,Purchased
C4124,Riya Mehta,Female,56,Mysuru,Karnataka,2023-07-11,54,10,275591.17000000004,4,4,4,444,12,Champions,Purchased
C4125,Aditya Patel,Male,24,Mumbai,Maharashtra,2024-06-10,10,2,148561.98,5,1,3,513,9,New Customers,Purchased
C4126,Ayush Malhotra,Female,40,Mumbai,Maharashtra,2023-10-18,158,10,395034.33,2,4,4,244,10,Can't Lose Them,Purchased
C4127,Shreya Verma,Male,61,Madurai,Tamil Nadu,2025-03-20,26,9,179379.72000000003,4,4,3,443,11,Loyal Customers,Purchased
C4128,Suresh Singh,Female,65,Ghaziabad,Uttar Pradesh,2024-04-10,91,11,383970.01,3,4,4,344,11,Loyal Customers,Purchased
C4129,Manish Srivastava,Female,29,Udaipur,Rajasthan,2024-11-18,142,6,66322.31999999999,2,3,2,232,7,At Risk,Purchased
C4130,Sameer Joshi,Male,36,Bhopal,Madhya Pradesh,2023-07-08,52,6,500877.86,4,3,5,435,12,Loyal Customers,Purchased
C4131,Sameer Gupta,Female,45,Hubballi,Karnataka,2023-04-04,,,,,,,,,No Purchase,No Purchase
C4132,Tanya Yadav,Female,51,Gwalior,Madhya Pradesh,2025-10-23,280,4,284551.41000000003,1,2,4,124,7,At Risk,Purchased
C4133,Vikas Chauhan,Male,30,Prayagraj,Uttar Pradesh,2024-05-03,29,36,1076813.58,4,5,5,455,14,Champions,Purchased
C4134,Isha Joshi,Female,44,Varanasi,Uttar Pradesh,2023-06-02,2,9,68890.41,5,4,2,542,11,At Risk,Purchased
C4135,Aditi Joshi,Female,58,Durgapur,West Bengal,2025-06-07,,,,,,,,,No Purchase,No Purchase
C4136,Nisha Singh,Female,54,Siliguri,West Bengal,2023-05-26,,,,,,,,,No Purchase,No Purchase
C4137,Shivam Chauhan,Female,57,Faridabad,Haryana,2025-12-27,558,1,18513.41,1,1,1,111,3,Hibernating,Purchased
C4138,Amit Srivastava,Male,60,Varanasi,Uttar Pradesh,2024-02-27,693,1,25030.760000000002,1,1,1,111,3,Hibernating,Purchased
C4139,Yash Shah,Male,59,Durgapur,West Bengal,2024-05-26,259,4,42038.02000000001,1,2,1,121,4,Hibernating,Purchased
C4140,Rakesh Mishra,Male,42,Delhi,Delhi,2023-10-11,13,16,482443.31,5,5,5,555,15,Champions,Purchased
C4141,Sneha Malhotra,Male,64,New Delhi,Delhi,2023-04-05,155,5,157216.69999999998,2,3,3,233,8,At Risk,Purchased
C4142,Sakshi Saxena,Male,41,Thane,Maharashtra,2024-03-23,213,5,124436.09999999999,2,3,2,232,7,At Risk,Purchased
C4143,Simran Bansal,Male,52,Patna,Bihar,2024-02-05,93,5,408501.69,3,3,4,334,10,Loyal Customers,Purchased
C4144,Sakshi Chauhan,Male,63,Agra,Uttar Pradesh,2024-05-05,29,6,84183.34,4,3,2,432,9,Potential Loyalists,Purchased
C4145,Rohit Joshi,Female,20,Warangal,Telangana,2024-06-20,212,9,92391.76999999999,2,4,2,242,8,At Risk,Purchased
C4146,Deepak Mishra,Male,62,Vadodara,Gujarat,2024-11-21,644,1,73898.4,1,1,2,112,4,Hibernating,Purchased
C4147,Rakesh Patel,Female,57,Kolkata,West Bengal,2023-03-22,72,9,174070.95,3,4,3,343,10,Loyal Customers,Purchased
C4148,Rahul Saxena,Female,65,Siliguri,West Bengal,2024-02-02,,,,,,,,,No Purchase,No Purchase
C4149,Meera Yadav,Female,55,Faridabad,Haryana,2025-08-04,276,3,19709.98,1,2,1,121,4,Hibernating,Purchased
C4150,Aarav Verma,Male,25,Nagpur,Maharashtra,2025-11-08,623,3,25360.64,1,2,1,121,4,Hibernating,Purchased
C4151,Rahul Kapoor,Female,32,Lucknow,Uttar Pradesh,2024-08-12,222,2,45446.009999999995,2,1,1,211,4,Hibernating,Purchased
C4152,Meera Jain,Female,18,Vadodara,Gujarat,2024-02-05,182,2,141133.02,2,1,3,213,6,At Risk,Purchased
C4153,Divya Saxena,Female,47,New Delhi,Delhi,2024-03-31,311,3,31680.46,1,2,1,121,4,Hibernating,Purchased
C4154,Rahul Kumar,Male,38,Agra,Uttar Pradesh,2025-05-06,663,1,74188.65,1,1,2,112,4,Hibernating,Purchased
C4155,Sameer Mishra,Male,40,Aurangabad,Maharashtra,2024-03-10,396,2,66675.56,1,1,2,112,4,Hibernating,Purchased
C4156,Ankit Yadav,Female,53,Delhi,Delhi,2025-10-31,294,5,55183.58,1,3,2,132,6,At Risk,Purchased
C4157,Ankit Malhotra,Male,57,Kanpur,Uttar Pradesh,2023-01-31,208,4,122481.69,2,2,2,222,6,Hibernating,Purchased
C4158,Arjun Bansal,Female,21,Ghaziabad,Uttar Pradesh,2024-10-25,17,19,604971.22,5,5,5,555,15,Champions,Purchased
C4159,Sneha Patel,Female,62,Indore,Madhya Pradesh,2024-07-22,58,4,45454.869999999995,3,2,1,321,6,Potential Loyalists,Purchased
C4160,Ayush Patel,Female,35,Delhi,Delhi,2024-05-09,122,5,149225.59999999998,2,3,3,233,8,At Risk,Purchased
C4161,Sameer Kumar,Female,54,Gaya,Bihar,2024-06-04,28,2,36772.48,4,1,1,411,6,New Customers,Purchased
C4162,Meera Kapoor,Female,45,Muzaffarpur,Bihar,2023-06-23,345,1,30739.5,1,1,1,111,3,Hibernating,Purchased
C4163,Rohit Chauhan,Female,39,Ghaziabad,Uttar Pradesh,2024-01-14,,,,,,,,,No Purchase,No Purchase
C4164,Divya Bansal,Female,28,Siliguri,West Bengal,2024-01-22,144,3,214048.06,2,2,3,223,7,At Risk,Purchased
C4165,Nisha Verma,Male,27,Vadodara,Gujarat,2024-12-22,336,1,348.02,1,1,1,111,3,Hibernating,Purchased
C4166,Tanya Joshi,Female,53,Udaipur,Rajasthan,2024-10-17,32,6,174876.73,4,3,3,433,10,Loyal Customers,Purchased
C4167,Riya Yadav,Female,33,Lucknow,Uttar Pradesh,2024-03-26,8,10,162758.09,5,4,3,543,12,Loyal Customers,Purchased
C4168,Simran Sharma,Female,29,Pune,Maharashtra,2024-07-20,41,8,229093.26,4,4,3,443,11,Loyal Customers,Purchased
C4169,Ananya Gupta,Male,18,Kanpur,Uttar Pradesh,2024-09-18,55,12,562142.58,4,5,5,455,14,Champions,Purchased
C4170,Shivam Kumar,Male,58,Surat,Gujarat,2023-02-21,16,3,261832.84,5,2,4,524,11,New Customers,Purchased
C4171,Vikas Gupta,Female,36,Muzaffarpur,Bihar,2025-08-27,49,19,298778.2,4,5,4,454,13,Champions,Purchased
C4172,Shreya Bansal,Male,34,Jodhpur,Rajasthan,2025-09-04,89,7,385367.51,3,3,4,334,10,Loyal Customers,Purchased
C4173,Simran Yadav,Female,35,Siliguri,West Bengal,2024-02-03,15,16,402521.47,5,5,4,554,14,Champions,Purchased
C4174,Akash Bansal,Female,46,Patna,Bihar,2025-04-13,12,5,136674.83000000002,5,3,3,533,11,Loyal Customers,Purchased
C4175,Nisha Tiwari,Male,41,Jaipur,Rajasthan,2024-03-11,216,5,169802.28,2,3,3,233,8,At Risk,Purchased
C4176,Deepak Mehta,Male,44,Ghaziabad,Uttar Pradesh,2023-03-16,51,14,270077.42,4,5,4,454,13,Champions,Purchased
C4177,Ananya Patel,Female,31,Panipat,Haryana,2025-08-06,111,7,127993.45,3,3,2,332,8,Potential Loyalists,Purchased
C4178,Aarav Bansal,Male,32,Delhi,Delhi,2023-10-21,37,2,11994.1,4,1,1,411,6,New Customers,Purchased
C4179,Sameer Singh,Female,59,Kanpur,Uttar Pradesh,2024-01-28,166,2,48899.130000000005,2,1,1,211,4,Hibernating,Purchased
C4180,Priya Jain,Female,39,Madurai,Tamil Nadu,2024-09-22,31,22,777524.29,4,5,5,455,14,Champions,Purchased
C4181,Shivam Patel,Female,64,Gwalior,Madhya Pradesh,2024-04-26,87,12,326769.60000000003,3,5,4,354,12,Loyal Customers,Purchased
C4182,Pooja Saxena,Male,58,Pune,Maharashtra,2023-10-19,4,14,636983.97,5,5,5,555,15,Champions,Purchased
C4183,Rahul Saxena,Male,52,Madurai,Tamil Nadu,2025-05-26,352,4,53755.32,1,2,2,122,5,Hibernating,Purchased
C4184,Simran Saxena,Female,44,Thane,Maharashtra,2024-01-25,13,10,572439.26,5,4,5,545,14,Champions,Purchased
C4185,Tanya Malhotra,Male,58,Kanpur,Uttar Pradesh,2024-10-10,631,3,73790.86,1,2,2,122,5,Hibernating,Purchased
C4186,Rohit Shah,Male,20,Agra,Uttar Pradesh,2024-12-29,54,8,362188.61,4,4,4,444,12,Champions,Purchased
C4187,Divya Saxena,Female,41,Kolkata,West Bengal,2025-10-19,105,11,393599.88,3,4,4,344,11,Loyal Customers,Purchased
C4188,Shreya Srivastava,Male,52,Panipat,Haryana,2024-06-08,332,6,33900.91,1,3,1,131,5,At Risk,Purchased
C4189,Sneha Patel,Male,23,Ghaziabad,Uttar Pradesh,2024-05-30,365,2,186193.54,1,1,3,113,5,At Risk,Purchased
C4190,Kavya Chauhan,Female,26,Aurangabad,Maharashtra,2025-09-26,229,5,308976.63,2,3,4,234,9,At Risk,Purchased
C4191,Suresh Srivastava,Male,21,Thane,Maharashtra,2024-06-08,36,7,367800.08,4,3,4,434,11,Loyal Customers,Purchased
C4192,Sakshi Shah,Male,41,Kanpur,Uttar Pradesh,2023-11-23,39,15,744412.44,4,5,5,455,14,Champions,Purchased
C4193,Aditi Singh,Male,43,Salem,Tamil Nadu,2023-02-17,31,20,885866.9899999999,4,5,5,455,14,Champions,Purchased
C4194,Sneha Verma,Female,40,Jaipur,Rajasthan,2023-12-22,65,12,476827.63,3,5,5,355,13,Loyal Customers,Purchased
C4195,Amit Bansal,Female,20,Kota,Rajasthan,2023-08-05,12,10,507229.94,5,4,5,545,14,Champions,Purchased
C4196,Sameer Kumar,Female,41,New Delhi,Delhi,2023-11-30,305,7,197195.28999999998,1,3,3,133,7,At Risk,Purchased
C4197,Priya Patel,Female,60,Coimbatore,Tamil Nadu,2024-08-14,41,4,148894.68,4,2,3,423,9,New Customers,Purchased
C4198,Aarav Joshi,Male,19,Noida,Uttar Pradesh,2024-07-28,90,3,7286.09,3,2,1,321,6,Potential Loyalists,Purchased
C4199,Neha Srivastava,Female,55,Noida,Uttar Pradesh,2023-07-24,469,2,26167.719999999998,1,1,1,111,3,Hibernating,Purchased
C4200,Ananya Saxena,Male,31,Bhopal,Madhya Pradesh,2024-05-23,36,15,191467.36000000002,4,5,3,453,12,Loyal Customers,Purchased
C4201,Aarav Bansal,Female,21,Siliguri,West Bengal,2024-05-11,426,2,133765.80000000002,1,1,3,113,5,At Risk,Purchased
C4202,Vikas Jain,Female,20,Indore,Madhya Pradesh,2023-02-16,255,3,87950.95999999999,1,2,2,122,5,Hibernating,Purchased
C4203,Kavya Kumar,Male,18,Gwalior,Madhya Pradesh,2023-11-07,149,9,166881.21,2,4,3,243,9,At Risk,Purchased
C4204,Meera Malhotra,Female,37,Jaipur,Rajasthan,2025-03-02,159,5,243545.65999999997,2,3,4,234,9,At Risk,Purchased
C4205,Sneha Gupta,Female,41,Gwalior,Madhya Pradesh,2023-01-23,,,,,,,,,No Purchase,No Purchase
C4206,Aarav Mehta,Male,47,Mysuru,Karnataka,2023-11-26,32,6,371152.19,4,3,4,434,11,Loyal Customers,Purchased
C4207,Sakshi Chauhan,Female,21,Kanpur,Uttar Pradesh,2024-06-04,26,13,355141.87,4,5,4,454,13,Champions,Purchased
C4208,Varun Mehta,Female,49,Lucknow,Uttar Pradesh,2023-07-02,73,12,170930.07,3,5,3,353,11,Loyal Customers,Purchased
C4209,Sakshi Joshi,Male,53,Prayagraj,Uttar Pradesh,2024-12-08,70,9,354495.51,3,4,4,344,11,Loyal Customers,Purchased
C4210,Pooja Malhotra,Male,21,Prayagraj,Uttar Pradesh,2024-01-06,160,3,28729.98,2,2,1,221,5,Hibernating,Purchased
C4211,Deepak Saxena,Female,50,New Delhi,Delhi,2023-09-10,48,13,745222.82,4,5,5,455,14,Champions,Purchased
C4212,Ankit Jain,Male,23,Jaipur,Rajasthan,2025-04-30,18,8,413129.51,5,4,4,544,13,Champions,Purchased
C4213,Pooja Patel,Male,39,Warangal,Telangana,2023-08-24,184,2,2520.83,2,1,1,211,4,Hibernating,Purchased
C4214,Vivek Gupta,Female,49,Rajkot,Gujarat,2023-06-09,25,4,68852.9,4,2,2,422,8,New Customers,Purchased
C4215,Meera Joshi,Female,59,Noida,Uttar Pradesh,2023-02-06,129,9,418953.66,2,4,4,244,10,Can't Lose Them,Purchased
C4216,Shreya Yadav,Male,43,Kolkata,West Bengal,2023-04-10,24,14,286330.52,5,5,4,554,14,Champions,Purchased
C4217,Ananya Shah,Male,38,Delhi,Delhi,2025-08-12,223,3,45484.74,2,2,1,221,5,Hibernating,Purchased
C4218,Sanjay Bansal,Female,58,Noida,Uttar Pradesh,2025-10-20,40,12,312926.01,4,5,4,454,13,Champions,Purchased
C4219,Aarav Sharma,Male,28,Pune,Maharashtra,2024-08-20,42,15,423354.75,4,5,5,455,14,Champions,Purchased
C4220,Neha Mehta,Female,27,New Delhi,Delhi,2025-10-06,156,2,65376.22,2,1,2,212,5,Hibernating,Purchased
C4221,Aarav Gupta,Female,40,Nagpur,Maharashtra,2025-02-13,18,10,223106.1,5,4,3,543,12,Loyal Customers,Purchased
C4222,Nikhil Yadav,Male,23,Warangal,Telangana,2024-03-21,5,21,971491.66,5,5,5,555,15,Champions,Purchased
C4223,Sneha Sharma,Female,19,Siliguri,West Bengal,2025-02-20,344,2,19676.14,1,1,1,111,3,Hibernating,Purchased
C4224,Simran Gupta,Female,35,Jodhpur,Rajasthan,2024-04-04,,,,,,,,,No Purchase,No Purchase
C4225,Nisha Chauhan,Female,25,Kanpur,Uttar Pradesh,2025-11-19,11,28,1094238.59,5,5,5,555,15,Champions,Purchased
C4226,Shivam Chauhan,Male,48,Warangal,Telangana,2025-07-20,18,14,440183.95,5,5,5,555,15,Champions,Purchased
C4227,Aarav Kapoor,Male,44,Jaipur,Rajasthan,2025-07-14,93,1,1574.02,3,1,1,311,5,Potential Loyalists,Purchased
C4228,Amit Joshi,Female,41,Mumbai,Maharashtra,2024-08-03,,,,,,,,,No Purchase,No Purchase
C4229,Meera Bansal,Female,41,Jaipur,Rajasthan,2024-07-21,227,2,89082.91,2,1,2,212,5,Hibernating,Purchased
C4230,Ananya Srivastava,Other,22,Salem,Tamil Nadu,2023-05-09,92,2,19339.14,3,1,1,311,5,Potential Loyalists,Purchased
C4231,Priya Shah,Male,37,Mangaluru,Karnataka,2024-12-15,225,3,114592.31,2,2,2,222,6,Hibernating,Purchased
C4232,Rohit Sharma,Female,21,Noida,Uttar Pradesh,2023-05-06,342,1,59.04,1,1,1,111,3,Hibernating,Purchased
C4233,Manish Kapoor,Male,35,Coimbatore,Tamil Nadu,2024-08-14,49,5,161522.03,4,3,3,433,10,Loyal Customers,Purchased
C4234,Tanya Chauhan,Female,50,Kanpur,Uttar Pradesh,2023-05-24,,,,,,,,,No Purchase,No Purchase
C4235,Riya Yadav,Female,65,Pune,Maharashtra,2024-06-05,16,14,656791.52,5,5,5,555,15,Champions,Purchased
C4236,Priya Patel,Female,32,Prayagraj,Uttar Pradesh,2025-05-04,72,17,375602.48,3,5,4,354,12,Loyal Customers,Purchased
C4237,Neha Agarwal,Male,30,Muzaffarpur,Bihar,2023-12-04,33,8,142554.25,4,4,3,443,11,Loyal Customers,Purchased
C4238,Ankit Agarwal,Female,50,Pune,Maharashtra,2024-10-21,270,7,343854.71,1,3,4,134,8,At Risk,Purchased
C4239,Aditi Kapoor,Male,62,New Delhi,Delhi,2023-10-12,79,6,226064.41999999998,3,3,3,333,9,Loyal Customers,Purchased
C4240,Shivam Agarwal,Female,32,New Delhi,Delhi,2023-11-25,676,1,28028.4,1,1,1,111,3,Hibernating,Purchased
C4241,Sanjay Tiwari,Female,58,Faridabad,Haryana,2023-07-20,209,2,115601.77,2,1,2,212,5,Hibernating,Purchased
C4242,Rakesh Bansal,Female,33,Rajkot,Gujarat,2023-06-27,,,,,,,,,No Purchase,No Purchase
C4243,Sakshi Sharma,Female,48,Bhopal,Madhya Pradesh,2024-02-12,162,3,61416.770000000004,2,2,2,222,6,Hibernating,Purchased
C4244,Rahul Saxena,Female,28,New Delhi,Delhi,2023-05-16,183,2,36882.649999999994,2,1,1,211,4,Hibernating,Purchased
C4245,Yash Bansal,Male,30,Lucknow,Uttar Pradesh,2025-09-03,182,3,227823.28000000003,2,2,3,223,7,At Risk,Purchased
C4246,Aditya Shah,Male,65,Chennai,Tamil Nadu,2025-03-22,81,10,105973.31999999999,3,4,2,342,9,At Risk,Purchased
C4247,Ananya Patel,Female,36,New Delhi,Delhi,2023-08-31,7,15,692022.99,5,5,5,555,15,Champions,Purchased
C4248,Manish Saxena,Female,18,Hyderabad,Telangana,2025-08-28,56,9,258925.94,4,4,4,444,12,Champions,Purchased
C4249,Vikas Jain,Female,55,Faridabad,Haryana,2024-02-05,165,1,30103.73,2,1,1,211,4,Hibernating,Purchased
C4250,Neha Gupta,Male,24,Bengaluru,Karnataka,2024-08-04,557,1,183.20999999999998,1,1,1,111,3,Hibernating,Purchased
C4251,Aditi Mishra,Male,23,Patna,Bihar,2025-02-04,94,4,145353.26,3,2,3,323,8,Potential Loyalists,Purchased
C4252,Isha Yadav,Female,58,Salem,Tamil Nadu,2025-04-26,48,2,2743.31,4,1,1,411,6,New Customers,Purchased
C4253,Aditya Malhotra,Female,34,Aurangabad,Maharashtra,2023-01-09,4,4,511420.89999999997,5,2,5,525,12,New Customers,Purchased
C4254,Rohit Gupta,Female,24,Madurai,Tamil Nadu,2023-11-07,92,2,74265.06000000001,3,1,2,312,6,Potential Loyalists,Purchased
C4255,Yash Joshi,Male,64,Agra,Uttar Pradesh,2024-01-04,123,10,417774.70999999996,2,4,4,244,10,Can't Lose Them,Purchased
C4256,Rahul Patel,Male,31,Warangal,Telangana,2024-10-03,33,8,250145.67,4,4,4,444,12,Champions,Purchased
C4257,Rohit Saxena,Male,48,Kanpur,Uttar Pradesh,2025-08-13,39,9,512758.85,4,4,5,445,13,Champions,Purchased
C4258,Sneha Patel,Male,30,New Delhi,Delhi,2024-04-24,48,2,104923.48000000001,4,1,2,412,7,New Customers,Purchased
C4259,Shivam Tiwari,Female,45,Surat,Gujarat,2024-05-22,26,4,188207.01,4,2,3,423,9,New Customers,Purchased
C4260,Meera Tiwari,Male,51,Varanasi,Uttar Pradesh,2023-04-07,247,3,214253.31,1,2,3,123,6,At Risk,Purchased
C4261,Sameer Gupta,Male,54,Varanasi,Uttar Pradesh,2024-07-30,60,5,315883.1,3,3,4,334,10,Loyal Customers,Purchased
C4262,Tanya Malhotra,Other,37,Udaipur,Rajasthan,2024-06-17,41,6,188152.22,4,3,3,433,10,Loyal Customers,Purchased
C4263,Neha Verma,Male,47,Varanasi,Uttar Pradesh,2024-11-28,60,11,513066.04,3,4,5,345,12,Loyal Customers,Purchased
C4264,Rakesh Saxena,Female,58,Bengaluru,Karnataka,2025-07-16,61,15,467180.64,3,5,5,355,13,Loyal Customers,Purchased
C4265,Aditi Joshi,Male,58,Delhi,Delhi,2024-09-13,164,4,65650.54000000001,2,2,2,222,6,Hibernating,Purchased
C4266,Ananya Yadav,Male,53,Aurangabad,Maharashtra,2023-02-26,532,1,1287.66,1,1,1,111,3,Hibernating,Purchased
C4267,Rohit Verma,Male,37,Nashik,Maharashtra,2025-06-13,12,2,109115.23,5,1,2,512,8,New Customers,Purchased
C4268,Rahul Jain,Female,43,Siliguri,West Bengal,2024-06-06,5,42,1666325.84,5,5,5,555,15,Champions,Purchased
C4269,Sakshi Saxena,Male,64,Patna,Bihar,2024-06-16,,,,,,,,,No Purchase,No Purchase
C4270,Ayush Bansal,Female,29,Prayagraj,Uttar Pradesh,2025-08-14,56,8,250691.85,4,4,4,444,12,Champions,Purchased
C4271,Divya Sharma,Female,51,Gaya,Bihar,2024-10-07,21,3,141926.54,5,2,3,523,10,New Customers,Purchased
C4272,Nisha Mishra,Male,56,Surat,Gujarat,2025-05-15,5,16,420441.38,5,5,4,554,14,Champions,Purchased
C4273,Deepak Jain,Female,41,Jodhpur,Rajasthan,2025-08-21,25,9,312622.49,4,4,4,444,12,Champions,Purchased
C4274,Ankit Mehta,Male,59,Jaipur,Rajasthan,2024-06-24,135,1,65130.26,2,1,2,212,5,Hibernating,Purchased
C4275,Suresh Kumar,Male,38,Kota,Rajasthan,2025-12-11,32,4,28887.38,4,2,1,421,7,New Customers,Purchased
C4276,Amit Mishra,Female,58,Warangal,Telangana,2023-07-07,,,,,,,,,No Purchase,No Purchase
C4277,Varun Srivastava,Male,48,Coimbatore,Tamil Nadu,2025-08-12,38,6,206090.2,4,3,3,433,10,Loyal Customers,Purchased
C4278,Ananya Patel,Other,20,Salem,Tamil Nadu,2025-07-18,196,5,346168.62,2,3,4,234,9,At Risk,Purchased
C4279,Neha Kapoor,Female,57,New Delhi,Delhi,2023-04-20,675,1,64935.619999999995,1,1,2,112,4,Hibernating,Purchased
C4280,Divya Patel,Male,51,Kanpur,Uttar Pradesh,2023-06-17,200,6,69548.13,2,3,2,232,7,At Risk,Purchased
C4281,Yash Patel,Male,28,Udaipur,Rajasthan,2023-02-10,44,19,672004.23,4,5,5,455,14,Champions,Purchased
C4282,Vikas Joshi,Female,51,Noida,Uttar Pradesh,2023-10-31,352,1,24604.74,1,1,1,111,3,Hibernating,Purchased
C4283,Sakshi Yadav,Female,42,Thane,Maharashtra,2025-12-21,16,14,280260.71,5,5,4,554,14,Champions,Purchased
C4284,Aditya Verma,Male,63,Prayagraj,Uttar Pradesh,2023-05-17,68,10,219600.72,3,4,3,343,10,Loyal Customers,Purchased
C4285,Komal Chauhan,Female,32,Nashik,Maharashtra,2024-05-17,139,7,275117.31,2,3,4,234,9,At Risk,Purchased
C4286,Rahul Srivastava,Male,30,Ahmedabad,Gujarat,2024-01-23,2,7,121151.14,5,3,2,532,10,Potential Loyalists,Purchased
C4287,Sneha Kapoor,Other,20,Vadodara,Gujarat,2024-11-19,130,3,124120.76999999999,2,2,2,222,6,Hibernating,Purchased
C4288,Akash Kumar,Male,55,Mysuru,Karnataka,2024-10-26,481,1,18091.06,1,1,1,111,3,Hibernating,Purchased
C4289,Akash Sharma,Male,65,Prayagraj,Uttar Pradesh,2025-06-24,71,8,144108.74,3,4,3,343,10,Loyal Customers,Purchased
C4290,Yash Gupta,Female,51,Mangaluru,Karnataka,2024-03-30,60,9,325491.98,3,4,4,344,11,Loyal Customers,Purchased
C4291,Aarav Tiwari,Female,35,New Delhi,Delhi,2024-05-20,430,1,55723.36,1,1,2,112,4,Hibernating,Purchased
C4292,Kavya Saxena,Female,60,Kolkata,West Bengal,2023-01-25,708,1,39278.85,1,1,1,111,3,Hibernating,Purchased
C4293,Tanya Shah,Female,30,Ahmedabad,Gujarat,2025-11-28,255,2,43922.64,1,1,1,111,3,Hibernating,Purchased
C4294,Komal Chauhan,Male,51,Chennai,Tamil Nadu,2023-08-22,234,6,101221.84,2,3,2,232,7,At Risk,Purchased
C4295,Arjun Kumar,Male,46,Coimbatore,Tamil Nadu,2024-10-14,34,3,136517.94999999998,4,2,3,423,9,New Customers,Purchased
C4296,Mohit Mehta,Female,58,Patna,Bihar,2025-08-22,439,1,724.78,1,1,1,111,3,Hibernating,Purchased
C4297,Vikas Gupta,Male,64,Durgapur,West Bengal,2024-10-23,251,4,84191.76999999999,1,2,2,122,5,Hibernating,Purchased
C4298,Deepak Mishra,Female,35,Salem,Tamil Nadu,2024-11-15,181,1,14130.6,2,1,1,211,4,Hibernating,Purchased
C4299,Karan Tiwari,Male,22,Bengaluru,Karnataka,2023-07-11,156,4,54782.11,2,2,2,222,6,Hibernating,Purchased
C4300,Neha Srivastava,Female,25,Kanpur,Uttar Pradesh,2025-02-15,157,4,64542.810000000005,2,2,2,222,6,Hibernating,Purchased
C4301,Akash Kumar,Female,53,Gwalior,Madhya Pradesh,2023-07-28,12,23,732514.76,5,5,5,555,15,Champions,Purchased
C4302,Vivek Verma,Female,35,Delhi,Delhi,2025-01-27,91,9,361763.54000000004,3,4,4,344,11,Loyal Customers,Purchased
C4303,Amit Mehta,Male,24,Nashik,Maharashtra,2024-09-23,24,11,280287.02999999997,5,4,4,544,13,Champions,Purchased
